MOP	language	sent	length	rating_list	mean_rating
MOP4	en	Prijepolje has many historical monuments from both the periods of Christianity and Islam .	13	4, 3, 4, 3, 4, 4, 2, 4, 3, 4, 4, 4, 4, 4, 4, 3, 3, 4	3.61111111111
MOP4	en	Its capitula is in diameter and is globose and quite ovate .	11	2, 2, 1, 1, 2, 1, 4, 1, 2, 3, 2, 1, 1, 4	1.92857142857
MOP4	en	They are perceived/misconceived to severely damage hard terrain like asphalt pavement , but , actually , often have significantly lower ground pressures than equivalent or lighter wheeled vehicles .	25	1, 3, 4, 4, 4, 3, 3, 3, 4, 4, 2, 4, 4, 1, 1, 2, 2	2.88235294118
MOP4	en	After the performances , both Abhishek's & Kushal's jodi's had a tie , so the decision of elimination was made with the help of audiences votes .	23	3, 3, 3, 4, 2, 3, 4, 2, 2, 2, 3, 3, 3, 3, 2, 4	2.875
MOP4	en	"In conjunction with the 2010 show """" Sum of Limited Views """" , the Kunsthalle Zürich published the exhibition book , """" Elad Lassry """" ."	19	3, 4, 2, 3, 3, 2, 4, 3, 3, 4, 3, 4, 3, 1, 3, 4, 4	3.11764705882
MOP4	en	This species is native to a tropical climate .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4	3.94117647059
MOP4	en	Batman located Josh's parents , who convinced him to stop , and he regained consciousness .	13	2, 3, 4, 3, 4, 3, 2, 2, 4, 4, 3, 3, 3, 3, 4	3.13333333333
MOP4	en	At the instigation of Varlaam and Misail , the vagabonds prepare to hang the Jesuits , who appeal to the Holy Virgin for aid .	22	4, 3, 2, 3, 2, 4, 3, 1, 3, 3, 4, 4, 4, 3, 4, 3, 4, 3	3.16666666667
MOP4	en	This opportunity helped lay the foundations for his solo career .	10	4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.93333333333
MOP4	en	The land was cleared and the site prepared for construction .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	It has been approved in Japan in a topical form to treat glaucoma .	13	4, 4, 4, 4, 4, 3, 4, 3, 4, 4, 4, 2, 4, 2, 4, 2, 4	3.52941176471
MOP4	en	By the early 770s , it appears that Offa was attempting to rule Kent directly , and a rebellion followed .	18	4, 4, 4, 4, 3, 3, 4, 3, 4, 4, 4, 4, 4, 4, 3, 1	3.5625
MOP4	en	Geertz's final category of slametans , intermittently occurring and dependent on a specific situation , are somewhat less frequent and tend to be smaller affairs .	23	4, 4, 3, 3, 2, 1, 2, 4, 4, 3, 2, 3, 2, 4, 1, 2, 4	2.82352941176
MOP4	en	Manchester United spotted Whitworth's potential and signed him for a fee of £45,000 in June 1990 .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.9375
MOP4	en	These cooling rates can be achieved by simple casting into metallic molds .	12	4, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 4, 3, 3, 3, 4, 3	3.64705882353
MOP4	en	The socks include a design that features anatomically placed cushioning and an Achilles protector .	14	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3	3.9375
MOP4	en	The lifebuoy usually is ring- or horseshoe-shaped and has a connecting line allowing the casualty to be pulled to the rescuer .	21	4, 4, 2, 2, 3, 3, 4, 4, 3, 4, 2, 4, 3, 4, 4, 4, 4, 3	3.38888888889
MOP4	en	A 6-month follow up post-implantation of the radioactive stents showed little adverse side-effects in the patients .	16	4, 3, 4, 3, 4, 3, 4, 4, 4, 4, 3, 3, 4, 4, 4	3.66666666667
MOP4	en	In late 2009 the hotel was purchased by Hongkong and Shanghai Hotels who previously owned 92.5 % of the hotel before the takeover .	22	4, 4, 4, 4, 2, 4, 4, 4, 3, 4, 3, 3, 4, 4, 4, 4, 4	3.70588235294
MOP4	en	In 1981 , the hotel was one of the founding members of the International Association of Conference Centers ( IACC) .	18	4, 4, 4, 2, 4, 4, 3, 3, 4, 4, 4, 2, 4, 4, 3	3.53333333333
MOP4	en	The Bălșoara River is a tributary of the Beica River in Romania .	12	4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.88888888889
MOP4	en	"I never coached a group of kids that had more courage , """" he said ."	13	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 2, 4, 4, 4, 4, 3	3.75
MOP4	en	For example , several counties , including Yorkshire , had instituted winter pay before Pullin's writings were published .	15	4, 3, 4, 1, 3, 3, 4, 3, 4, 2, 3, 4, 3, 4, 4, 3, 3, 4	3.27777777778
MOP4	en	"In 2013 with Bangla Vision made a dramatic thriller in Qatar titled """" Valentine """" starring Emon , Sarika , Shahnur and directed by M-SIB ."	21	2, 3, 3, 2, 4, 3, 3, 3, 1, 4, 2, 3, 4, 2, 3, 2, 1	2.64705882353
MOP4	en	The Steel Shirts wore an armband showing a torch bearing hand .	11	4, 2, 4, 4, 3, 3, 3, 4, 3, 4, 3, 4, 4, 3, 3, 3, 2	3.29411764706
MOP4	en	Several awards have been granted to Mark Wheat in recognition of his talents .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.9375
MOP4	en	Since the forests of the temperate zone were already in use , the supply of the wood pulp for paper was fixed .	21	3, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 3, 3, 3	3.5
MOP4	en	The population as of the 2010 Census was 125.	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	The force's main task was to form an intelligence-gathering network and , should prospects be favourable , to establish a resistance movement in northern Malaya .	23	3, 3, 4, 3, 4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4	3.58823529412
MOP4	en	Onokohwomo was born and raised in Warri , Delta State .	9	4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3, 3, 4	3.75
MOP4	en	Giridih station also serves as a gateway for the jain pilgrims visiting Parasnath .	13	4, 3, 2, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4, 3, 4, 4	3.5625
MOP4	en	Though the plane he was to have been on eight years earlier had indeed crashed , Bill had actually missed the flight .	21	3, 3, 2, 4, 4, 4, 3, 3, 4, 4, 4, 3, 3, 3, 3, 4	3.375
MOP4	en	Gaddafi reinforced and expanded the compound in the 1980s with the help of foreign contractors .	15	4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.94117647059
MOP4	en	MGM Music is the music publishing and licensing arm of Metro-Goldwyn-Mayer .	11	4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3	3.86666666667
MOP4	en	Charles Stanley Group plc is a British Investment Management firm .	10	4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 2, 3, 4, 3, 4	3.66666666667
MOP4	en	William Paxton Bishop ( July 16 , 1918 - October 3 , 1959 ) was an American television and movie actor from Oak Park , Illinois .	20	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.9375
MOP4	en	He then replaced Neil Gibson Junior to become the club trainer for three years .	14	4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 4, 3, 4, 3, 4, 4	3.76470588235
MOP4	en	"The most common orthography of the word consists of the characters """" shin """" /""""kami"""" ( 神 ) , meaning """"deity """" or """" something divine"""" , and """"bu """" ( 武 ) , denoting military , chivalry or arms ."	22	3, 3, 2, 4, 3, 3, 1, 3, 3, 3, 4, 4, 1, 3, 4, 3, 4, 2	2.94444444444
MOP4	en	This sector has opened trade in three-month and six-month futures on USD/KZT rate and on the KASE Index .	18	3, 3, 3, 3, 3, 4, 3, 3, 4, 3, 2, 4, 3, 3, 2, 4, 3, 2	3.05555555556
MOP4	en	During the latter part of her career , Pereira rejected abstract expressionism and experienced difficulties with gallery owners and museum directors .	20	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4	3.86666666667
MOP4	en	Recent developments have enhanced the usability of the software for expert users , with customisable key bindings , extensions , and an extensive scripting interface .	22	4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.88235294118
MOP4	en	These were rod like structures with skin stretched over them .	10	4, 4, 3, 4, 4, 4, 3, 4, 4, 3, 3, 4, 3, 4	3.64285714286
MOP4	en	Thus , it will probably be eventually assigned to a new , yet-to-be-named subfamily .	12	3, 3, 3, 4, 4, 3, 4, 3, 4, 1, 3, 2, 4, 3, 4	3.2
MOP4	en	Together they find a young seal , apparently abandoned , on the beach .	11	3, 4, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4	3.71428571429
MOP4	en	EnStream LP is a mobile commerce joint venture company owned by Bell Mobility , Rogers and TELUS -- Canada’s three main wireless companies .	21	3, 4, 2, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 2	3.6
MOP4	en	SOLS 24/7 set up a training center in the country's capital , Dili .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4	3.875
MOP4	en	Satiacum was convicted , but the Washington State Supreme Court overturned the conviction .	12	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.94444444444
MOP4	en	By the time the money ran out on the grant , Mary had decided to pursue a doctorate in immunology .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	In 2000 local authorities were granted the opportunity to directly elect an executive mayor with far-reaching decision-making powers .	18	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.9375
MOP4	en	As of the 2000 United States Census there were 1,737 people , 544 households , and 473 families residing in the CDP.	20	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 3, 3, 4	3.77777777778
MOP4	en	East Boston is the headquarters for District A-7 of the Boston Police Department .	13	3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4	3.89473684211
MOP4	en	According to the 1991 census , the village is located in the municipality of Široki Brijeg .	14	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.88888888889
MOP4	en	"Take That also used the backing music on the track """" Kidz """" from their 2010 album """" Progress """" ."	16	1, 4, 3, 4, 4, 4, 4, 3, 4, 3, 3, 3, 2, 4, 4, 4, 3, 2	3.27777777778
MOP4	en	Banchory is known as the Gateway to Royal Deeside .	9	4, 4, 3, 3, 4, 4, 4, 3, 4, 3, 4, 4, 4, 4, 4	3.73333333333
MOP4	en	As a result , most members of the Japanese puppet regimes and their military forces rejoined the nationalists .	17	3, 4, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 3, 4, 4	3.625
MOP4	en	During the communist rule Dr. Najib Ullah agreed to some sort of settlement , however it remained unfulfilled .	17	4, 4, 3, 3, 4, 3, 3, 3, 3, 4, 4, 4, 3, 3, 4, 3	3.4375
MOP4	en	Upon completion of primary education , pupils start studying under the 6-year basic education programme .	14	4, 4, 3, 4, 3, 4, 4, 3, 3, 4, 4, 4, 4, 3, 4, 3, 3	3.58823529412
MOP4	en	While the area lies within Wakatobi National Park , there is currently no environmental protection .	14	4, 4, 4, 3, 4, 4, 4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4	3.76470588235
MOP4	en	This crew came close to defending the title , finishing 2nd .	10	4, 3, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4, 3, 3, 4, 3, 3, 4	3.57894736842
MOP4	en	However , during these years he himself learned English , Tamil , and Kannada .	11	3, 3, 3, 4, 4, 3, 4, 4, 1, 4, 4, 3, 4, 4, 3, 4	3.4375
MOP4	en	Botswana has achieved high levels of development and democracy .	9	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	They then brought out several coasting vessels that had taken refuge under the guns , all without taking any losses .	19	4, 4, 4, 3, 3, 3, 4, 4, 4, 4, 4, 4, 3, 2, 2, 3	3.4375
MOP4	en	Strawberries contain fisetin and possess higher levels of this flavonoid than other fruits .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	It is situated about north of Lienz within the Hohe Tauern mountain range of the Central Eastern Alps .	18	4, 4, 3, 4, 3, 2, 4, 3, 3, 3, 2, 3, 3, 4, 3, 3	3.1875
MOP4	en	Qun-Quran or Qun-Qiran ( r.1251 – c.1280 ) was the khan of Orda's Ulus .	11	4, 4, 2, 3, 3, 4, 4, 3, 4, 4, 3, 4, 3, 4, 3, 4	3.5
MOP4	en	He was later critical of the BCMP and of its prominent figure Marc Emery , and began to propose a separatist party in 2001 .	23	4, 4, 3, 3, 4, 3, 4, 4, 3, 4, 4, 4, 2, 4, 4, 4, 4, 4	3.66666666667
MOP4	en	Lord Windlesham , made principal in 1989 , was the first to hold Cabinet Office .	13	4, 4, 3, 4, 4, 3, 4, 3, 4, 4, 4, 3, 4, 4, 4, 3, 4, 4	3.72222222222
MOP4	en	Ciano was tied to a chair to be shot in the back .	12	4, 4, 4, 2, 3, 4, 4, 3, 2, 3, 4, 3, 4, 2	3.28571428571
MOP4	en	In April 1894 Riyad finally resigned office on account of ill-health .	11	3, 3, 4, 4, 3, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3	3.625
MOP4	en	The 5th Trampoline World Championships were held in Amersfoort , Netherlands on November 30 , 1968 .	14	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.94117647059
MOP4	en	We hear them today – right here , right now – among the brave people of Malaysia .	14	4, 4, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.88235294118
MOP4	en	This section covers the time between the wars , including Sam's interactions with Massengale , Ben Krisler , and the birth of Donny Damon .	21	4, 4, 4, 2, 4, 4, 4, 1, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4	3.61111111111
MOP4	en	In the Aztec codices Mictlantecuhtli is often depicted with his skeletal jaw open to receive the stars that descend into him during the daytime .	24	4, 4, 3, 4, 4, 3, 4, 4, 4, 3, 4, 3, 3, 4, 1, 4, 3, 3	3.44444444444
MOP4	en	Plans to turn the shell into apartments received planning consent on 15 March 2006 .	14	3, 4, 3, 4, 2, 4, 2, 3, 2, 4, 4, 4, 4, 3	3.28571428571
MOP4	en	"The 2007 edition of """" Le Combat des livres """" aired from February 26 to March 2 , and was moderated by Christiane Charette ."	21	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 3	3.875
MOP4	en	The station can also be seen on Charter channel 6 and in high definition on digital channel 785 .	18	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.94444444444
MOP4	en	The last champion was Cecilia Biagioli of Argentina .	8	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	Near Española , New Mexico the car in which she was riding was hit by another vehicle , whose driver had been drinking .	21	3, 3, 4, 4, 2, 3, 3, 4, 3, 4, 4, 3, 3, 4, 3, 3, 3	3.29411764706
MOP4	en	She moved to New York City to study drama at the Neighborhood Playhouse and the Juilliard School .	17	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.94117647059
MOP4	en	with 107 home runs and a slugging of .500 in 1874 games .	11	1, 4, 4, 3, 2, 3, 1, 3, 3, 3, 3, 2, 3, 2	2.64285714286
MOP4	en	Existing examples of PbR programs include the Global Partnership on Output-Based Aid and Results-Based Financing for Health .	17	4, 4, 4, 3, 4, 4, 4, 2, 4, 4, 4, 2, 4, 3, 4, 3, 4, 4	3.61111111111
MOP4	en	Each group was asked to rank both the best and the worst politicians .	13	4, 4, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.82352941176
MOP4	en	"If he does not exercise those rights within one year , Cloud Ten Pictures will again have the rights to make """" Left Behind """" movies ."	23	4, 4, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.76470588235
MOP4	en	As of November 2013 , Murkudis is now longer with Closed due to creative differences .	14	4, 4, 1, 3, 2, 1, 4, 2, 1, 2, 4, 2, 4, 2	2.57142857143
MOP4	en	The scholar Meyer suggests that the tale of Pandu may be inspired by the much older narrative of Kalmashapada .	19	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.94444444444
MOP4	en	In 2004 , the Terriers moved to the newly built Russell C. King Field on campus .	15	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 3	3.8
MOP4	en	29.0 % were of English , 14.6 % German , 9.5 % American and 6.1 % Irish ancestry according to Census 2000 .	16	3, 3, 3, 4, 3, 4, 3, 4, 4, 4, 4, 3, 2, 4, 3, 2	3.3125
MOP4	en	Throughout his career , he produced hundreds of humorous , puzzling and provocative tableaux that challenge and mock preconceptions and taboos .	19	4, 4, 4, 3, 4, 4, 3, 4, 4, 3, 4, 3, 4, 4, 3	3.66666666667
MOP4	en	"Trouble """" had made its second appearance on the New Zealand Singles Chart , debuting at number ten , making it his second top ten single consecutively ."	24	4, 4, 3, 2, 1, 3, 3, 3, 4, 4, 4, 4, 4, 4, 2, 4	3.3125
MOP4	en	He departed in peace and was buried at Saint Mercurius Church in Coptic Cairo beside Simon the Tanner .	18	4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 4	3.75
MOP4	en	The aim of a skilful officer was to concentrate a superior force on a part of his opponent’s formation .	19	4, 4, 3, 4, 4, 3, 1, 1, 4, 3, 3, 3, 3, 4, 4	3.2
MOP4	en	On 29 January , Olga had restrengthened into a category 1 tropical cyclone .	12	4, 4, 2, 2, 4, 2, 4, 3, 4, 4, 2, 4, 4, 4, 3, 4, 2, 4, 3	3.31578947368
MOP4	en	The William-Oliver Building was built on the site of the first Healey Building in 1930 , and is named after Healey's two grandsons .	22	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.93333333333
MOP4	en	Its lofty elevation ( only lower than the highest point in the Alleghenies , Spruce Knob ) , gives Bald Knob a unique hemiboreal ecosystem .	21	2, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4	3.66666666667
MOP4	en	Karl's oral history was recorded by the Bancroft Library at UC Berkeley , and his archives are housed at the UC Berkeley College of Environmental Design .	25	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 3	3.83333333333
MOP4	en	She served as chair of the Tufts Psychology Department from 1993 to 1996 .	13	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	July 2004 - Company Creation : GoAdv S.r.l . in Rome	8	1, 2, 3, 1, 2, 3, 1, 1, 1, 2, 3, 1, 3	1.84615384615
MOP4	en	Along with his 43 wins , which helped Moncton to an Atlantic Division title , and .930	14	1, 2, 2, 3, 1, 2, 2, 3, 1, 1, 1, 3, 4, 1, 2, 1	1.875
MOP4	en	Very similar to Papilio pharnaces but in the male the spots on the upper surface of the hindwing yellowish white .	20	3, 3, 2, 3, 2, 1, 2, 2, 1, 3, 3, 2, 1, 2, 1, 3, 3, 1, 1, 2	2.05
MOP4	en	Like all Ivy League bands except Cornell's , it is a scatter band .	12	3, 3, 4, 4, 4, 3, 4, 3, 4, 2, 4, 4, 3, 4, 4, 3, 4, 4, 4, 2	3.5
MOP4	en	This left Hayden eight points behind Rossi in the championship with one race left to go .	16	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	Khasan Inalbekovich Mamtov ( ; born April 28 , 1984 ) is a Russian professional footballer .	12	2, 4, 4, 3, 3, 3, 4, 4, 3, 4, 3, 3	3.33333333333
MOP4	en	This , and other ideas in the paper had been discussed in the EDVAC study group before Von Neumann joined the group .	21	4, 4, 3, 4, 4, 4, 4, 3, 4, 4, 4, 3, 3, 3, 4, 4, 4	3.70588235294
MOP4	en	Kraus was repatriated to Germany in February 1946 and released from imprisonment in the British zone of Allied-occupied Germany on 22 May 1946 .	23	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 3, 4, 4	3.78947368421
MOP4	en	Bergen was elected as a Republican to the 51st and 52nd Congresses , holding office from March 4 , 1889 to March 3 , 1893 .	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	When Archer asked his publishers for some money to record the new songs that he had written , they terminated his contract instead .	22	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4	3.95
MOP4	en	At 8:27 p.m. on December 8 , the battle began .	9	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4	3.92307692308
MOP4	en	Cambodia , East Timor , Indonesia , Bangladesh , Burma , Nepal , India , Mongolia , Pakistan , Philippines , Sri Lanka , Vietnam	14	1, 3, 1, 2, 3, 1, 3, 2, 2, 1, 2, 4, 4, 2, 3	2.26666666667
MOP4	en	Hispanic or Latino of any race were 1.5 % of the population .	11	3, 4, 2, 2, 4, 2, 1, 4, 4, 4, 4, 3, 2, 4, 2, 4, 4	3.11764705882
MOP4	en	"seven larches """" ) is a town in Yamalo-Nenets Autonomous Okrug , Russia , located on the left bank of the Ob River , northwest of Salekhard ."	22	3, 3, 4, 4, 1, 1, 2, 4, 3, 2, 3, 2, 4, 3, 1, 2	2.625
MOP4	en	"Thung Wa ( ) is a district ( """" Amphoe """" ) of Satun Province , southern Thailand ."	11	2, 3, 3, 4, 1, 3, 3, 4, 1, 1, 2, 3, 3, 3, 3, 3, 3, 3	2.66666666667
MOP4	en	"The Emancipation of Mimi"""" became Carey's highest-selling album in the US since """" Daydream """" ( 1995 ) ."	14	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4	3.9375
MOP4	en	Common instruments today also include trumpets , horns and whistle .	9	3, 3, 4, 3, 3, 4, 4, 4, 4, 2, 3, 4, 4, 4, 4, 3, 3	3.47058823529
MOP4	en	She returned to compete at the Barcelona Olympics eight years later , placing fourth in the same event .	17	4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.89473684211
MOP4	en	Bill S. Johnson ( 5 January 1886 – 5 October 1964 ) was an Australian rules footballer who played for Essendon and Carlton in the Victorian Football League (VFL ) .	25	4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2	3.75
MOP4	en	This problem was circumvented by using another multipotent stem cell , termed pericytes , that are located within the blood vessels of skeletal muscle .	22	4, 4, 4, 2, 3, 4, 4, 3, 4, 4, 4, 4, 4, 4	3.71428571429
MOP4	en	On the two-point conversion attempt Towson safety Jordan Dangerfield tipped a pass intended for Jamie Childers securing the win for the Towson Tigers .	23	4, 3, 4, 3, 4, 3, 2, 4, 3, 4, 4, 4, 3, 3, 4, 2, 4	3.41176470588
MOP4	en	Roughly 10-15 % of trees in open areas were snapped or uprooted by high winds .	14	4, 4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.94117647059
MOP4	en	This is the first of two films Wishman made with Morgan , famous for her 73 inch bust .	17	4, 3, 4, 2, 4, 3, 4, 3, 4, 3, 4, 4, 4, 3, 3, 3, 4	3.47058823529
MOP4	en	It is set near the site of the pre-reformation St.Mary's Chapel and has long been associated with pagan ritual practices .	20	3, 4, 4, 4, 3, 3, 4, 4, 4, 4, 4, 4, 4, 4, 3, 2, 3	3.58823529412
MOP4	en	The series is produced by television actor , Rahul Bhat and focuses on the life of physically challenged people .	18	3, 4, 4, 4, 4, 4, 4, 4, 3, 3, 4, 3, 4, 2, 3, 2, 4	3.47058823529
MOP4	en	The smaller temple to the northwest was sacred to Isis .	10	4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	4.0
MOP4	en	"Elliott worked on """" The Cookbook """" with such producers as The Neptunes , Rich Harrison and Scott Storch ."	16	4, 4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.93333333333
MOP4	en	"Post-war Japanese records , though , do not confirm a """"kill ."	8	2, 4, 4, 3, 3, 4, 4, 4, 3, 4, 4, 3, 2, 3, 4, 4, 3, 4	3.44444444444
MOP4	en	However , some Muslim Tigrinya speakers are known instead as Jeberti .	10	4, 4, 4, 4, 4, 3, 4, 3, 4, 3, 3, 3, 2, 1, 1, 2, 3, 4	3.11111111111
MOP4	en	The skulls were hand-crafted and required a lot of preparation , so it was one of the first things started for the episode's production .	23	4, 4, 4, 4, 3, 3, 4, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4	3.76470588235
MOP4	en	Upon arriving in Rome , Yancey and Williams were met with crowds “almost as fervent ” as those greeting Lindbergh in Paris .	19	4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.94444444444
MOP4	en	The landslide causes are the reasons that a landslide occurred in that location and at that time .	17	2, 2, 2, 4, 3, 4, 2, 2, 1, 4, 2, 1, 2, 3, 3, 1	2.375
MOP4	en	What is known about Sebuktigin is that he was of Turkic origin .	12	4, 3, 4, 4, 4, 2, 4, 4, 4, 4, 4, 3, 3, 4, 4, 4	3.6875
MOP4	en	Dongola is a village in Union County , Illinois , United States .	10	4, 4, 4, 3, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4	3.94117647059
